D,tc,A,I,Q,Qrat,C,Creal 
1.0, 57.896073332, 3.0303030303030596, 9.0, 8.17289052137537e-05, 27.081966943051466, 0.9930054545785442 , 0.0
31.292929292929294, 106.464883915, 27.272727272727252, 2.6967229605461447, 63.166414945404576, 71.14075590681396, 0.9672830399758865 , 0.02127782321129879
61.58585858585859, 120.160619574, 81.81818181818181, 2.1277674421758483, 160.44922974407365, 166.46387614061257, 0.9561940115422151 , 0.6505825896106817
91.87878787878788, 129.107779574, 154.54545454545456, 1.8497676053738352, 267.94467926710104, 272.1764484653928, 0.952088100282404 , 0.7837625692744967
122.17171717171718, 135.907438521, 245.45454545454544, 1.6741824001890038, 385.82709108297075, 389.45156166774143, 0.9477190241153434 , 0.8384638529715549
152.46464646464648, 141.454738746, 300.0, 1.5492921007088551, 441.492370882756, 439.3708988670723, 0.9453153877310478 , 0.8686159504572264
182.75757575757575, 146.172551672, 300.0, 1.4540727091319736, 419.2892875487221, 409.4616040626679, 0.9386545837566839 , 0.8810002133404476
213.05050505050505, 150.296523176, 300.0, 1.378077400388169, 388.9015744136567, 387.21555833342313, 0.93660815235379 , 0.8899496609606782
243.34343434343435, 153.972321558, 300.0, 1.315423626093804, 371.89824870519004, 368.754737079522, 0.9344384824391818 , 0.8953759782632575
273.6363636363636, 157.296697034, 300.0, 1.2625008401160687, 352.22273258695935, 353.5755540399379, 0.9335321947387953 , 0.8994042526323865
303.92929292929296, 160.337396444, 300.0, 1.2169482584879756, 347.0440620160189, 340.53281490515013, 0.9327507353743281 , 0.9044181103685294
334.22222222222223, 163.143823619, 300.0, 1.177145499553053, 333.6127907453155, 328.308616994154, 0.9296744175318133 , 0.9067777301643767
364.5151515151515, 165.753185426, 300.0, 1.1419367630643642, 327.32621174404557, 317.93712255877324, 0.9280640074020545 , 0.9085707519574913
394.80808080808083, 168.194246908, 300.0, 1.1104714511604268, 315.4991696747852, 307.8441441392378, 0.924064410713561 , 0.912816957753362
425.1010101010101, 170.489735388, 300.0, 1.0821071372433557, 298.73950791603556, 299.3713292626391, 0.9221863496969471 , 0.9122006078034945
455.39393939393943, 172.657940038, 300.0, 1.0563478997063096, 293.36198870189287, 291.92006522399504, 0.9211613752917194 , 0.911764228399359
485.6868686868687, 174.713811063, 300.0, 1.0328036945272132, 284.78163815152806, 284.6241128532945, 0.9186131380742428 , 0.9156396509771736
