D,tc,A,I,Q,Qrat,C,Creal 
1.0, 71.0071602497, 3.0303030303030596, 6.0, 3.612131415161719e-05, 17.896006901568544, 0.9842803795862605 , 0.0
3.01010101010101, 102.037457554, 3.0303030303030596, 2.9313896843510863, 7.675306791957082e-05, 8.611497775383649, 0.9694358553034401 , 0.0
5.02020202020202, 120.905612544, 3.0303030303030596, 2.102240865999772, 0.00010830005118767709, 6.085045045204111, 0.9552020881119885 , 0.0025994634717399134
7.030303030303029, 135.293549426, 3.0303030303030596, 1.688955165705828, 0.00013546024217115456, 4.853067850368634, 0.9482267043793013 , 0.0028942738160982746
9.04040404040404, 147.214685673, 3.0303030303030596, 1.434264185429473, 0.00015978766766568364, 4.078523142636021, 0.9383993902537952 , 0.0004876357923674806
11.05050505050505, 157.538031686, 3.0303030303030596, 1.258788792537045, 0.00018205169007357597, 3.559080055921529, 0.9330369204248606 , -0.0021340928596192583
13.060606060606059, 166.727582565, 3.0303030303030596, 1.1292109625714364, 0.00020270710341158894, 3.176069522740359, 0.9281728368254334 , -0.0018215747181731135
15.07070707070707, 175.063688634, 3.0303030303030596, 1.0288792101738167, 0.0002220521986284875, 2.863153926118719, 0.9183204270009002 , -0.004231889537897698
17.08080808080808, 182.730197607, 3.0303030303030596, 0.9484638482686176, 0.00024029661372992789, 2.537565935359168, 0.8828979198281002 , -0.006834344222598172
19.09090909090909, 189.854944594, 6.060606060606062, 0.8822952764737668, 2.473943865383291, 4.8553608807885205, 0.9080118263037371 , 0.009274497014077728
21.1010101010101, 196.530823301, 6.060606060606062, 0.8267118082763323, 2.3196986607030743, 4.514602546444963, 0.9010509015427408 , 0.007108647062539464
23.11111111111111, 202.827701394, 6.060606060606062, 0.7792336772410243, 2.19352809301087, 4.231359273569468, 0.8959754955803972 , 0.004927531968882729
25.121212121212118, 208.799602176, 6.060606060606062, 0.7381164196226845, 2.0500400181665723, 3.9907865284041733, 0.8921082903470631 , 0.002129111378638602
27.131313131313128, 214.48925802, 6.060606060606062, 0.7020939350549859, 1.943035635138116, 3.7780825296769067, 0.8878920416081758 , 0.0007106956664095227
29.14141414141414, 219.931119008, 6.060606060606062, 0.6702230279194082, 1.874861353853123, 3.5762747362488034, 0.8804312995822756 , -0.0016054658023971155
31.15151515151515, 225.153410218, 6.060606060606062, 0.641785331557676, 1.7479662792151343, 3.408679636562487, 0.8763555543840993 , -0.004763107425764661
33.16161616161616, 230.179579838, 9.090909090909122, 0.6162232116184085, 3.384696973846026, 4.883648577021142, 0.871764213589834 , 0.01136501992402468
35.17171717171717, 235.029344118, 9.090909090909122, 0.5930965919028123, 3.2894752060498047, 4.686913820038432, 0.8692690655162424 , 0.00911110225958708
37.18181818181818, 239.719457787, 9.090909090909122, 0.5720531027815057, 3.113904133454745, 4.503782451544572, 0.8660316101093226 , 0.006481790054328671
39.19191919191919, 244.264292857, 9.090909090909122, 0.5528069637444887, 2.998912164730868, 4.333065790986753, 0.8622127944626369 , 0.0034987435982013326
41.2020202020202, 248.67628077, 9.090909090909122, 0.5351237401974465, 2.8762740314898143, 4.161714762414892, 0.85548180631404 , 0.000805453098496623
43.21212121212121, 252.966255158, 9.090909090909122, 0.5188091413821168, 2.815533050857998, 4.019017087916378, 0.8521281612214069 , -0.001494086534307821
45.22222222222222, 257.143721121, 12.121212121212125, 0.5037006549058483, 4.041249754428149, 5.180302247323553, 0.8484700808738833 , 0.014746028035991243
47.23232323232323, 261.217069295, 12.121212121212125, 0.4896612086800453, 3.970925472377301, 5.015599906193644, 0.845047524545389 , 0.01202643475626259
